Palabras,shakespeare_the_merchant_of_venice.txt,shakespeare_romeo_juliet.txt,shakespeare_hamlet.txt,dickens_a_christmas_carol.txt,dickens_oliver_twist.txt,dickens_a_tale_of_two_cities.txt,
defence,0,1,2,0,1,1,
defenceless,0,0,0,1,0,1,
defend,3,0,2,0,3,2,
defendant,1,0,0,0,0,1,
deference,0,0,0,1,1,4,
deferential,0,0,0,0,2,0,
deferentially,0,0,0,0,2,1,
defiance,0,1,0,1,5,4,
deficiency,0,0,0,0,1,0,
deficient,0,0,0,0,0,1,
defie,0,0,1,0,0,0,
defied,0,0,0,0,1,0,
define,0,0,1,0,3,3,
definite,0,0,0,0,0,2,
deflower,0,1,0,0,0,0,
deformation,0,0,0,0,1,0,
deformitie,0,1,0,0,0,0,
deftly,0,0,0,1,0,1,
defy,1,2,0,1,4,1,
degenerate,0,0,0,0,0,1,
degradation,0,0,0,1,3,1,
degrade,0,0,0,0,2,1,
degrading,0,0,0,0,0,1,
degree,1,0,0,3,22,19,
deiect,0,0,1,0,0,0,
deiecte,0,0,1,0,0,0,
deign,0,0,0,0,1,1,
deject,0,0,0,0,2,4,
dejectedly,0,0,0,0,1,1,
delay,0,3,2,1,15,13,
delegate,0,0,0,0,2,0,
delete,0,0,2,0,0,0,
deletion,1,0,0,1,1,1,
deliberate,1,0,1,1,0,2,
deliberately,0,0,0,0,4,4,
deliberation,0,0,0,0,4,0,
delicacy,0,0,0,0,0,12,
delicate,0,0,1,1,10,12,
delicately,0,0,0,1,0,4,
delicious,0,0,0,2,5,0,
deliciousness,0,1,0,0,0,0,
delight,2,5,6,7,16,3,
delighted,0,0,0,1,7,0,
delightful,0,0,0,2,1,1,
delinquent,0,0,0,0,1,0,
delirious,0,0,0,0,1,0,
deliuer,0,0,5,0,0,0,
deliver,4,2,0,0,18,21,
deliverance,1,0,0,0,0,1,
delivering,1,0,0,0,0,0,
delivery,0,0,0,0,2,0,
deluer,0,0,1,0,0,0,
deluge,0,0,0,0,0,2,
delusion,0,0,0,0,0,2,
delve,0,0,0,0,0,1,
demand,2,1,5,4,44,19,
demean,0,0,0,0,0,1,
demeanor,0,0,0,0,2,0,
demeanour,0,0,0,1,4,2,
demente,0,0,0,0,0,1,
demesne,0,2,0,0,0,0,
demi,1,0,0,0,0,0,
demogalized,0,0,0,0,1,0,
demolition,0,0,0,0,1,0,
demon,0,0,0,1,1,1,
demoniacal,0,0,0,0,1,0,
demonstrate,0,0,0,0,4,0,
demonstration,0,0,0,0,1,5,
demonstrative,0,0,0,0,0,2,
demur,0,0,0,0,1,2,
demurely,1,0,0,1,0,0,
demy,0,0,1,0,0,0,
den,0,5,0,1,6,3,
denial,0,0,0,0,1,4,
denizen,0,0,0,0,1,0,
denmark,0,0,2,0,0,0,
denmarke,0,0,20,0,0,0,
denmarks,0,0,1,0,0,0,
denominate,0,0,0,0,1,0,
denote,0,1,1,0,3,2,
denounce,0,0,0,0,0,13,
denouncer,0,0,0,0,0,1,
dense,0,0,0,2,5,1,
densely,0,0,0,0,2,0,
dentify,0,0,0,0,1,0,
denunciation,0,0,0,0,0,6,
deny,15,5,4,1,6,3,
denying,0,0,0,0,1,0,
depart,1,5,2,2,11,9,
department,0,0,0,0,7,0,
departure,1,0,0,0,2,1,
depend,3,1,2,2,10,16,
dependent,0,0,1,0,2,0,
depict,0,0,0,0,3,0,
deplorable,0,0,0,0,0,1,
deplore,0,0,0,0,2,1,
deport,0,0,0,0,1,0,
deportment,0,0,0,0,2,1,
deposit,0,0,0,1,10,1,
deposition,0,0,0,0,1,0,
depositor,0,0,0,0,0,1,
depository,0,0,0,0,0,1,
depravity,0,0,0,0,1,0,
deprecate,0,0,0,0,0,1,
deprecatory,0,0,0,0,0,2,
depredator,0,0,0,0,1,0,
depress,0,0,0,0,1,0,
depressed,0,0,0,1,0,3,
depressing,0,0,0,0,1,0,
depriu,0,0,1,0,0,0,
depriue,0,0,1,0,0,0,
depriv,0,1,0,0,0,0,
deprivation,0,0,0,0,0,2,
deprive,0,0,0,1,7,0,
depth,0,1,0,1,3,9,
deputy,0,0,0,0,1,0,
der,0,0,0,1,0,0,
deriding,0,0,0,0,0,1,
deriv,1,0,0,0,0,0,
derivable,0,0,0,0,1,0,
derivative,3,0,0,3,3,3,
derive,2,0,2,3,4,7,
dervish,0,0,0,0,0,1,
desart,0,0,2,0,0,0,
descend,1,2,0,3,12,11,
descendant,0,0,0,0,0,2,
descended,0,0,0,0,2,0,
descending,0,0,0,0,1,0,
descent,0,1,0,0,0,5,
describe,2,1,1,2,19,15,
descried,0,0,0,0,2,0,
descript,0,0,0,0,0,1,
description,2,0,0,0,15,5,
descry,0,1,0,0,0,2,
desert,3,0,0,2,5,8,
deserted,0,0,0,0,6,3,
deserting,0,0,0,0,1,0,
desertion,0,0,0,0,0,1,
deserue,0,0,2,0,0,0,
deserv,3,0,0,0,0,0,
deserve,14,0,0,1,7,7,
deserved,0,0,0,0,0,1,
deserving,2,0,0,0,0,0,
design,0,0,0,1,2,4,
designate,0,0,0,0,3,0,
designation,0,0,0,0,2,1,
designe,0,0,1,0,0,0,
designedly,0,0,0,0,0,1,
designing,0,0,0,0,1,0,
desir,1,0,0,0,0,0,
desirable,0,0,0,1,6,4,
desire,15,2,10,5,11,19,
desirest,0,1,0,0,0,0,
desirous,0,0,1,0,3,1,
desist,0,0,0,0,2,0,
desk,0,0,0,4,7,13,
deske,0,0,1,0,0,0,
desolate,0,0,0,0,5,7,
desolately,0,0,0,0,0,1,
desolation,0,0,0,1,3,1,
desp,0,2,0,0,0,0,
despair,1,2,0,0,2,6,
despairing,0,0,0,0,1,0,
despairingly,0,0,0,1,0,0,
despatch,0,0,0,1,3,4,
despatched,0,0,0,0,0,1,
desperate,0,8,5,1,23,9,
desperation,0,0,0,0,3,3,
despight,0,0,1,0,0,0,
despis,0,1,0,0,0,0,
despise,1,2,0,0,2,1,
despite,1,1,1,1,6,1,
despoil,0,0,0,1,0,2,
despond,0,0,0,0,0,1,
despondency,0,0,0,0,1,3,
despondent,0,0,0,1,0,1,
despondingly,0,0,0,0,3,0,
dessert,0,0,0,1,0,0,
destination,0,0,0,0,8,8,
destine,0,0,0,0,1,1,
destined,0,0,0,0,2,0,
destiny,3,0,0,0,3,4,
destitute,0,0,0,1,4,1,
destroy,2,0,2,2,6,7,
destruction,0,0,0,0,2,8,
destructive,0,0,0,0,1,1,
detach,1,0,0,2,5,3,
detachment,0,0,0,0,0,1,
detail,0,0,1,0,3,8,
detain,1,0,0,1,1,5,
detained,0,0,0,0,1,0,
detect,0,0,1,0,0,8,
detection,0,0,0,0,2,0,
detention,0,0,0,0,0,1,
determination,1,0,1,0,11,6,
determine,2,2,2,1,17,9,
determined,0,0,0,0,8,0,
detest,0,0,0,0,1,3,
detestable,0,2,0,0,0,0,
detestation,0,0,0,1,0,1,
detract,0,0,0,0,1,0,
detraction,0,0,0,0,1,0,
detriment,0,0,0,0,0,1,
deuce,0,0,0,1,0,0,
deuice,0,0,2,0,0,0,
deuill,0,0,1,0,0,0,
deuis,0,0,1,0,0,0,
deuotion,0,0,1,0,0,0,
deuoutly,0,0,1,0,0,0,
develop,0,1,1,1,2,2,
development,0,0,0,1,0,0,
device,1,0,0,0,1,3,
devil,14,3,0,1,31,18,
devilish,0,0,0,0,1,1,
devilishly,0,0,0,0,0,1,
devilry,0,0,0,0,0,2,
devious,0,0,0,0,1,0,
devise,2,3,1,0,1,1,
devolve,0,0,0,0,1,0,
devonshire,0,0,0,0,0,1,
devote,0,0,0,1,4,6,
devoted,0,0,0,0,1,4,
devotedly,0,0,0,0,1,3,
devotee,0,0,0,0,0,1,
devotion,0,2,0,0,3,1,
devotional,0,0,0,0,1,0,
devour,0,1,0,0,2,3,
devout,0,1,0,0,0,1,
devoutly,0,0,0,0,0,1,
dew,1,5,3,0,1,0,
dewelop,0,0,0,0,0,2,
dexterity,0,1,1,0,2,0,
dexterous,0,0,0,0,1,0,
dexterously,0,0,0,0,1,1,
diabolic,0,0,0,0,0,1,
diadem,0,0,2,0,0,0,
dial,0,1,0,0,1,0,
dialect,0,0,0,0,0,1,
dialogue,0,0,0,1,9,5,
diamond,1,0,0,0,1,5,
dian,0,1,0,0,0,0,
diana,2,0,0,0,1,0,
dice,1,0,0,0,0,1,
dicer,0,0,1,0,0,0,
dick,0,0,0,8,14,0,
dicken,0,0,0,2,4,3,
dickens,0,0,0,3,0,1,
dictate,0,0,0,0,1,3,
dictionary,0,0,1,0,0,1,
dictment,0,0,0,0,1,0,
diddest,0,0,1,0,0,0,
dido,1,1,1,0,0,0,
didst,1,6,1,0,0,1,
die,8,28,5,16,90,53,
died,0,0,0,0,1,0,
diem,0,0,0,0,1,0,
diest,1,0,0,0,0,0,
diet,0,0,2,0,2,0,
dietary,0,0,0,0,2,0,
diff,0,0,0,0,1,0,
differ,0,0,0,0,0,2,
difference,4,0,3,0,5,5,
different,1,2,3,2,19,11,
differently,0,0,0,0,5,0,
difficult,0,0,0,1,10,18,
difficulty,0,0,0,0,18,16,
diffidence,0,0,0,0,0,2,
diffuse,0,0,0,1,1,0,
dig,0,3,1,1,0,19,
digest,1,0,1,0,0,0,
digestive,0,0,0,0,0,1,
digge,0,0,2,0,0,0,
digger,0,0,0,0,2,1,
diggin,0,0,0,0,0,2,
dignified,0,0,0,0,2,0,
dignify,0,1,0,0,3,0,
dignitary,0,0,0,0,1,0,
dignity,1,1,2,0,12,2,
digress,0,1,0,0,0,0,
dil,0,0,1,0,0,0,
dilapidate,0,0,0,0,1,0,
dilate,0,0,1,0,2,2,
dilber,0,0,0,6,0,0,
dilemma,0,0,0,0,1,0,
diligence,0,0,1,0,0,0,
dim,1,2,0,2,14,9,
dimension,1,0,0,0,0,1,
diminish,0,0,0,1,2,3,
diminished,0,0,0,0,1,0,
diminutive,0,0,0,0,1,0,
dimly,0,0,0,1,0,4,
dimmer,0,0,0,0,0,1,
dimpled,0,0,0,1,0,0,
din,0,1,0,0,2,0,
dine,1,1,0,5,1,10,
ding,1,0,0,5,0,0,
dingiest,0,0,0,0,0,1,
dingy,0,0,0,2,0,5,
dining,0,0,0,1,0,1,
dinner,11,3,0,17,17,16,
dint,0,0,0,0,2,3,
dip,0,0,0,1,2,5,
diplomacy,0,0,0,0,0,1,
dipping,0,0,1,0,0,0,
dipt,0,0,1,0,0,0,
dir,0,0,1,0,0,0,
dircompg,0,1,0,0,0,0,
dire,0,1,1,0,0,3,
direct,5,1,4,1,18,21,
directing,0,0,0,0,0,1,
direction,2,1,1,2,37,20,
directly,3,1,3,2,29,11,
director,0,2,4,1,0,0,
directress,0,0,0,0,0,1,
direful,0,1,0,0,0,0,
dirge,0,1,1,1,0,0,
dirt,0,0,2,1,11,3,
dirtiest,0,0,0,0,1,0,
dirty,0,0,1,2,24,8,
disable,1,0,0,0,0,0,
disabled,1,0,0,0,0,0,
disadvantage,0,0,0,0,1,2,
disagree,0,0,1,0,1,0,
disagreeable,0,0,0,1,3,4,
disappear,0,0,0,0,17,4,
disappearance,0,0,0,0,2,2,
disappoint,0,0,0,0,5,0,
disappointed,0,0,1,1,5,3,
disappointing,0,0,0,0,0,1,
disappointment,0,0,0,0,6,4,
disapprove,0,0,0,0,0,1,
disarm,0,0,0,0,0,1,
discard,0,0,0,0,1,1,
discern,0,1,0,0,4,2,
discernible,0,0,0,0,2,1,
discharg,0,1,0,0,0,0,
discharge,2,0,0,0,11,5,
discharged,0,0,0,0,0,1,
disciple,0,0,0,0,0,2,
disclaim,1,1,3,2,1,1,
disclaimer,4,3,3,4,4,4,
disclo,0,0,1,0,0,0,
disclos,0,0,1,0,0,0,
disclose,0,0,1,2,15,4,
disclosure,0,0,0,0,7,4,
discolour,0,1,0,0,4,1,
discomfit,0,0,0,0,0,1,
discomfort,0,0,1,0,1,1,
discompose,0,0,0,0,0,1,
discomposure,0,0,0,0,1,0,
disconcert,0,0,0,0,2,4,
disconsolately,0,0,0,0,1,0,
discontent,0,0,0,0,4,1,
discontinue,2,0,0,1,1,1,
discord,0,3,1,0,0,0,
discordant,0,0,0,0,2,0,
discouery,0,0,1,0,0,0,
discourse,1,2,5,0,5,5,
discover,3,3,1,3,15,16,
discovering,0,0,0,0,1,0,
discovery,1,1,0,0,16,5,
discreditable,0,0,0,0,0,1,
discreet,0,1,0,0,2,2,
discretion,1,0,4,0,0,1,
discrimination,0,0,0,0,1,0,
discursive,0,0,0,0,1,0,
discuss,0,0,0,1,3,5,
discussion,0,0,0,0,4,1,
disdain,0,0,0,0,4,0,
disdainful,0,0,0,0,0,1,
disdaining,0,0,0,1,0,0,
disea,0,0,1,0,0,0,
disease,1,0,2,1,3,4,
disengage,0,0,0,0,10,1,
disfigure,0,0,0,0,0,3,
disfigured,0,0,0,0,1,0,
disfigurement,0,0,0,0,0,2,
disgorge,0,0,0,1,0,0,
disgrac,1,0,0,0,0,0,
disgrace,0,1,0,0,8,6,
disgraceful,0,0,0,0,1,0,
disguis,0,1,0,0,0,0,
disguise,1,0,0,0,3,3,
disgust,0,0,0,1,5,0,
dish,1,0,2,2,2,0,
dishclout,0,1,0,0,0,0,
dishonesty,0,0,0,0,1,0,
dishonour,0,1,2,0,3,1,
dishonourable,0,1,0,0,0,0,
disinclination,0,0,0,0,1,0,
disincline,0,0,0,0,0,1,
disinherit,0,0,0,0,0,2,
disintereste,0,0,0,1,0,0,
disinterestedly,0,0,0,0,0,2,
disioynt,0,0,1,0,0,0,
disjoint,0,0,0,1,1,1,
disjointed,0,0,0,0,1,0,
disk,1,1,4,1,1,1,
dislike,1,1,1,2,4,4,
dismal,0,2,0,5,15,5,
dismall,0,0,2,0,0,0,
dismally,0,0,0,0,1,0,
dismantle,0,0,1,0,2,0,
dismay,3,0,1,1,3,0,
dismayed,0,0,0,1,0,0,
dismemb,0,1,0,0,0,0,
dismiss,1,0,0,3,2,3,
dismissal,0,0,0,0,0,2,
dismount,0,0,0,1,3,3,
disobedient,0,2,0,0,0,0,
disobey,0,0,0,0,0,1,
disorder,0,0,0,1,5,8,
disordered,0,0,0,0,1,1,
disorderly,0,0,0,0,0,1,
disorganise,0,0,0,0,0,2,
disorganised,0,0,0,0,0,1,
disparage,0,0,0,0,0,1,
disparagement,0,1,0,0,2,1,
dispatch,1,1,2,0,4,0,
dispatcht,0,0,1,0,0,0,
dispel,0,0,0,2,3,0,
dispensary,0,0,0,0,1,0,
dispense,0,0,0,0,0,2,
disperate,0,0,1,0,0,0,
dispersal,0,0,0,0,0,1,
disperse,0,1,0,0,2,5,
displace,0,0,0,2,0,2,
displacement,0,0,0,0,0,1,
displant,0,1,0,0,0,0,
display,7,2,2,7,21,9,
displea,1,0,0,0,0,0,
displeas,0,1,0,0,0,0,
displeased,0,0,0,0,0,1,
displeasure,1,1,0,0,1,2,
disposal,0,0,0,0,1,0,
dispose,0,1,0,1,18,5,
disposed,0,0,0,0,14,2,
disposition,0,2,5,0,8,3,
dispraise,0,1,0,0,0,0,
dispriz,0,0,1,0,0,0,
disproportionate,0,0,0,0,0,1,
dispute,0,1,0,0,8,0,
disquiet,0,0,0,0,0,2,
disregard,0,0,0,0,2,0,
disreputable,0,0,0,0,1,1,
disrespect,0,0,0,0,1,0,
disrespectful,0,0,0,0,0,1,
disrespectfully,0,0,0,0,0,1,
dissatisfaction,0,0,0,0,0,1,
dissatisfied,0,0,0,0,0,2,
dissemble,0,0,0,0,1,0,
dissembler,0,1,0,0,0,0,
dissertation,0,0,0,0,1,0,
dissimulation,0,0,0,0,1,1,
dissipate,0,0,0,0,1,1,
dissociate,0,0,0,0,0,2,
dissolute,0,0,0,0,1,1,
dissolve,0,0,0,1,0,1,
dissonance,0,0,0,0,0,1,
dissuade,0,0,0,0,1,0,
distance,0,1,0,4,36,22,
distant,0,0,1,0,12,11,
distasteful,0,0,0,0,0,2,
distemp,0,1,0,0,0,0,
distemper,0,0,4,0,0,0,
distempered,0,1,0,0,0,0,
distend,0,0,0,0,1,0,
distil,0,1,0,0,0,0,
distill,0,1,0,0,0,0,
distiller,0,0,0,0,1,0,
distilment,0,0,1,0,0,0,
distinct,1,0,0,2,4,1,
distinction,0,0,0,0,3,3,
distinctly,0,0,0,1,6,4,
distinctness,0,0,0,1,4,1,
distinguish,0,0,1,1,3,2,
distinguishable,0,0,0,0,1,0,
distort,0,0,0,0,3,0,
distorted,0,0,0,0,1,0,
distortedly,0,0,0,0,0,1,
distract,0,0,4,1,5,7,
distracted,0,0,1,0,2,1,
distractedly,0,0,0,0,3,0,
distracting,0,0,0,0,0,1,
distraction,0,0,2,0,2,1,
distraught,0,1,0,0,0,0,
distress,0,0,0,1,4,10,
distresse,0,0,1,0,0,0,
distressed,0,1,0,0,1,2,
distressful,0,0,0,0,0,1,
distribute,17,21,6,19,17,18,
distribution,6,10,2,6,7,7,
distributor,1,0,0,1,1,1,
district,0,0,0,0,3,0,
distrust,0,0,2,0,2,6,
distrusted,0,0,0,0,1,0,
distrustfully,0,0,0,0,0,1,
disturb,0,3,0,3,10,10,
disturbance,0,0,0,0,2,1,
disturbed,0,0,0,0,1,4,
disuse,0,0,0,1,0,2,
ditch,0,0,0,0,19,4,
ditcher,0,0,1,0,0,0,
diuel,0,0,2,0,0,0,
diuell,0,0,4,0,0,0,
diuide,0,0,2,0,0,0,
diuinity,0,0,2,0,0,0,
diurnal,0,0,0,0,1,0,
div,1,1,1,3,1,2,
dive,0,0,0,1,3,0,
diver,1,1,0,0,3,2,
diverge,0,0,0,0,1,1,
diversify,0,0,0,0,0,2,
diversion,0,0,0,0,0,2,
diversity,0,0,0,0,1,1,
divert,0,0,0,2,1,1,
divide,1,0,0,0,8,8,
divideth,0,1,0,0,0,0,
divine,1,2,0,0,2,4,
divinest,0,1,0,0,0,0,
divinity,0,0,0,0,0,1,
division,1,1,0,0,0,1,
divorce,0,1,0,0,1,0,
divulge,0,0,1,0,0,0,
dizzy,0,0,0,0,1,0,
do,9,9,23,23,105,85,
doat,0,0,0,0,1,0,
dobbin,2,0,0,0,0,0,
dobody,0,0,0,0,1,0,
docile,0,0,0,0,0,1,
dock,1,0,0,0,7,4,
dockhead,0,0,0,0,1,0,
dockyard,0,0,0,0,0,2,
docs,0,0,1,0,0,0,
doctor,19,0,1,0,129,226,
doctrine,0,1,0,0,0,2,
document,0,0,1,0,2,4,
dodg,0,0,0,0,1,0,
dodge,0,0,0,0,2,0,
dodged,0,0,0,0,1,0,
dodger,0,0,0,0,120,0,
doe,0,0,51,0,0,0,
doer,0,0,0,0,0,1,
doff,0,1,0,0,0,1,
dog,9,6,0,6,94,30,
dogge,0,0,3,0,0,0,
doggedly,0,0,0,0,2,1,
dogs,0,0,0,0,0,1,
doin,0,0,0,0,1,0,
doing,0,0,0,1,0,0,
doit,1,0,0,0,0,0,
dole,0,0,1,0,0,0,
doleful,0,1,0,0,0,3,
doll,0,0,0,1,0,9,
dollar,0,3,3,0,0,0,
dolorous,0,0,0,0,0,1,
dolt,0,0,0,0,0,1,
domain,2,4,6,8,2,2,
dome,0,0,0,0,1,0,
domestic,0,0,0,1,4,6,
domesticate,0,0,0,0,1,1,
domicile,0,0,0,0,2,1,
dominant,0,0,0,0,0,2,
dominate,0,0,0,0,0,1,
domination,0,0,0,0,1,1,
domini,0,0,0,0,0,1,
dominion,0,0,1,1,0,3,
domino,0,0,0,0,0,3,
dominoes,0,0,0,0,0,1,
don,0,0,0,0,1,0,
donate,5,0,0,4,5,5,
donation,16,4,4,16,16,16,
done,0,1,1,3,8,13,
dong,2,0,0,6,0,0,
donkey,0,0,0,0,8,0,
donor,1,0,0,1,1,1,
doo,0,0,5,0,0,0,
doom,0,6,1,2,1,8,
doome,0,0,1,0,0,0,
doomed,0,0,0,0,0,1,
doomesday,0,0,2,0,0,0,
doomsday,0,2,0,0,0,0,
door,5,5,0,47,257,163,
doore,0,0,6,0,0,0,
doorless,0,0,0,0,1,0,
doorpost,0,0,0,0,0,2,
doorstep,0,0,0,1,2,0,
doorway,0,0,0,2,3,8,
dore,0,0,1,0,0,0,
dormant,0,0,0,0,0,1,
dormer,0,0,0,0,0,1,
dose,0,0,0,0,2,1,
dosen,0,0,1,0,0,0,
dost,8,16,11,0,0,0,
dot,0,0,0,3,3,0,
dote,1,0,1,0,0,0,
doth,39,47,27,0,0,0,
doting,0,2,0,0,1,0,
double,3,1,6,3,11,7,
doubled,0,0,0,0,1,0,
doublet,1,1,1,0,0,0,
doubly,1,0,0,0,1,3,
doubt,5,4,11,13,28,48,
doubted,0,0,0,0,0,1,
doubtful,2,0,0,0,11,2,
doubtfull,0,0,2,0,0,0,
doubtfully,0,0,0,1,3,2,
doubtless,0,0,0,1,3,2,
doue,0,0,2,0,0,0,
dove,1,4,0,0,2,0,
dovehouse,0,2,0,0,0,0,
dover,0,0,0,0,0,16,
dow,0,0,0,0,1,0,
dowdy,0,1,0,0,0,0,
dowerless,0,0,0,1,0,0,
downcast,0,0,0,1,0,0,
downe,0,0,28,0,0,0,
downiest,0,0,0,0,1,0,
download,1,9,1,1,1,1,
downright,0,1,0,0,1,0,
downstairs,0,0,0,1,18,6,
downward,0,0,0,2,2,1,
dowrie,0,0,1,0,0,0,
dowry,1,0,0,0,0,0,
doze,0,0,0,1,5,4,
dozed,0,0,0,0,2,0,
dozen,0,1,2,5,11,14,
dozing,0,0,0,0,2,0,
dr,0,0,0,2,0,0,
drab,0,0,1,0,8,0,
drabbing,0,0,1,0,0,0,
draft,0,0,0,0,0,1,
drag,0,1,1,4,24,11,
dragged,0,0,0,0,1,0,
draggin,0,0,0,0,1,0,
dragging,0,0,0,0,1,0,
dragon,0,1,0,0,0,1,
dragoon,0,0,0,0,0,1,
drain,0,0,0,0,2,1,
drainage,0,0,0,0,0,1,
dram,1,2,0,0,1,0,
dramatis,1,1,0,0,0,0,
drank,0,0,0,0,5,11,
drape,0,0,0,1,0,0,
drapery,0,0,0,0,0,1,
drat,0,0,0,0,2,0,
draught,0,0,1,0,8,1,
drave,0,1,0,0,0,0,
draw,11,21,10,11,106,62,
drawback,0,0,0,0,2,1,
drawbridge,0,0,0,0,0,9,
drawer,0,1,0,1,5,8,
drawes,0,0,1,0,0,0,
drawing,0,0,0,0,16,8,
drawl,0,0,0,0,0,1,
drawn,0,0,0,0,0,1,
drayma,0,0,0,0,1,0,
dread,2,0,6,6,9,23,
dreadful,1,1,0,4,24,24,
dreadfull,0,0,3,0,0,0,
dreadfully,0,0,1,1,2,4,
dream,2,16,1,5,11,12,
dreame,0,0,9,0,0,0,
dreamed,0,0,0,1,1,0,
dreamer,0,1,0,0,0,0,
dreaming,0,0,0,0,1,0,
dreamlike,0,0,0,0,0,1,
dreams,0,1,0,0,0,0,
dreamt,0,1,0,0,0,0,
drearily,0,0,0,0,0,1,
dreary,0,0,0,2,7,3,
dreg,0,0,0,0,0,2,
dreine,0,0,1,0,0,0,
dress,3,1,0,15,33,39,
dressed,0,0,0,1,2,2,
dressing,0,0,0,3,0,0,
drew,0,0,0,0,3,0,
drie,0,0,1,0,0,0,
drift,0,2,4,0,2,3,
drill,0,0,0,0,0,1,
drily,0,0,0,0,1,1,
drink,1,7,2,6,38,45,
drinke,0,0,16,0,0,0,
drinker,0,0,0,0,0,1,
drinking,0,0,0,0,5,11,
drip,0,0,0,1,0,2,
driue,0,0,3,0,0,0,
driuen,0,0,1,0,0,0,
drive,2,1,0,4,27,29,
drivel,0,1,0,0,0,0,
driver,0,0,0,0,10,5,
driveth,0,1,0,0,0,0,
driving,0,0,0,0,0,1,
drizzle,0,1,0,0,1,0,
droll,0,0,0,0,2,3,
drone,1,0,0,0,0,0,
droop,0,0,1,1,3,8,
drooped,0,0,0,0,1,1,
drop,6,3,1,5,47,63,
dropcap,1,0,0,0,0,1,
droppeth,1,0,0,0,0,0,
dropping,0,0,2,0,1,0,
dropsical,0,0,0,0,0,1,
dross,1,0,0,0,0,0,
drossie,0,0,1,0,0,0,
drover,0,0,0,0,2,0,
drown,2,1,7,0,3,6,
drowne,0,0,5,0,0,0,
drownes,0,0,1,0,0,0,
drowsily,0,0,0,0,2,0,
drowsiness,0,0,0,1,0,0,
drowsy,0,1,0,0,2,0,
drubbing,0,0,0,0,1,0,
drudge,1,1,0,0,2,1,
drug,0,2,0,0,0,0,
drugge,0,0,1,0,0,0,
drum,1,2,1,0,0,11,
drumme,0,0,2,0,0,0,
drummer,0,0,0,0,0,1,
drunk,1,2,0,1,6,7,
drunkard,0,1,0,0,0,0,
drunke,0,0,1,0,0,0,
drunken,0,0,0,3,8,4,
drunkeness,0,0,0,0,1,0,
drunkenness,0,0,0,0,1,1,
dry,2,8,2,3,13,11,
dst,1,0,0,0,0,0,
dubious,0,0,0,0,0,1,
dubiously,0,0,0,0,0,3,
ducat,29,1,0,0,0,0,
ducate,0,0,2,0,0,0,
ducats,4,0,0,0,0,0,
duck,0,0,0,0,2,1,
due,3,0,3,1,4,6,
duel,0,0,0,0,1,0,
duellist,0,2,0,0,0,0,
duet,0,0,0,0,1,0,
duff,0,0,0,0,20,0,
dug,0,1,0,0,0,1,
dugge,0,0,1,0,0,0,
duke,32,0,1,0,0,0,
dul,0,0,1,0,0,0,
dulcet,1,0,0,0,0,0,
dull,4,2,5,8,11,12,
duller,0,0,1,0,0,0,
dullness,0,0,0,0,1,0,
duly,0,0,0,0,1,1,
dumb,3,0,0,1,5,3,
dumbe,0,0,6,0,0,0,
dummy,0,0,0,0,1,0,
dump,0,3,0,0,0,0,
dumple,0,0,0,0,0,1,
dun,0,2,0,0,0,0,
dungeon,0,0,1,0,1,1,
dunstan,0,0,0,1,0,1,
dupe,0,0,0,0,2,0,
duplicate,0,0,0,0,1,0,
dupt,0,0,1,0,0,0,
duration,0,0,0,0,1,1,
durst,0,0,0,0,1,1,
dusk,0,0,0,0,2,4,
dusky,0,0,0,2,2,2,
dust,0,1,7,2,14,21,
dusty,0,0,0,1,4,5,
dutch,0,0,0,2,0,0,
duteous,0,0,0,0,1,0,
dutie,0,0,5,0,0,0,
dutiful,0,0,0,0,2,2,
duty,1,0,9,0,16,23,
dwarf,0,0,0,0,1,1,
dwarfish,0,0,0,1,0,0,
dwell,5,4,0,0,1,5,
dweller,0,0,0,0,1,0,
dwelling,0,0,1,3,3,2,
dwelt,0,0,0,0,0,2,
dwindle,0,0,0,0,1,0,
dwindled,0,0,0,1,0,0,
dye,0,0,10,0,1,5,
dyeing,0,0,0,0,0,1,
dyes,0,0,1,0,0,0,
dying,0,0,0,0,4,2,
eager,0,0,1,2,10,7,
eagerly,0,0,0,0,22,1,
eagerness,0,0,0,2,8,4,
eagle,0,1,0,0,1,1,
eane,1,0,0,0,0,0,
eanling,1,0,0,0,0,0,
ear,8,17,0,7,46,35,
eare,0,0,26,0,0,0,
earl,0,1,0,0,0,0,
earliness,0,1,0,0,0,0,
early,2,18,1,3,24,22,
earn,0,0,0,0,4,4,
earnest,0,0,1,2,21,9,
earnestly,1,0,0,0,10,3,
earnestness,0,0,0,2,2,5,
earring,0,0,0,0,0,1,
earth,5,20,21,6,19,31,
earthen,0,1,0,0,0,0,
earthenware,0,0,0,0,0,1,
earthly,2,0,1,0,1,5,
earthquake,0,1,0,0,0,2,
earthy,0,0,0,1,1,0,
earwigged,0,0,0,0,1,0,
ease,0,5,4,1,15,13,
easie,0,0,1,0,0,0,
easier,1,0,0,0,0,1,
easily,1,0,1,2,16,13,
easinesse,0,0,2,0,0,0,
east,0,4,0,0,1,3,
easter,0,1,0,0,0,0,
easterly,0,0,0,1,0,1,
eastern,0,1,0,0,1,0,
easterne,0,0,1,0,0,0,
eastward,0,0,0,0,0,1,
easy,3,0,1,7,14,18,
eat,2,1,3,7,40,21,
eatable,0,0,0,0,2,0,
eatables,0,0,0,0,1,0,
eate,0,0,2,0,0,0,
